"protein_group","number_of_peptides_CT=mixture;QY=12500 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=12500 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=12500 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=125 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=125 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=125 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=25000 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=25000 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=25000 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=2500 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=2500 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=2500 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=250 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=250 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=250 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=50000 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=50000 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=50000 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=5000 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=5000 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=5000 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=500 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=500 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=500 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=50 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=50 amol;CN=UPS1;CV=Standards Research Group_1","number_of_peptides_CT=mixture;QY=50 amol;CN=UPS1;CV=Standards Research Group_1","abundance_CT=mixture;QY=125 amol;CN=UPS1;CV=Standards Research Group_1","abundance_CT=mixture;QY=12500 amol;CN=UPS1;CV=Standards Research Group_1","abundance_CT=mixture;QY=250 amol;CN=UPS1;CV=Standards Research Group_1","abundance_CT=mixture;QY=2500 amol;CN=UPS1;CV=Standards Research Group_1","abundance_CT=mixture;QY=25000 amol;CN=UPS1;CV=Standards Research Group_1","abundance_CT=mixture;QY=50 amol;CN=UPS1;CV=Standards Research Group_1","abundance_CT=mixture;QY=500 amol;CN=UPS1;CV=Standards Research Group_1","abundance_CT=mixture;QY=5000 amol;CN=UPS1;CV=Standards Research Group_1","abundance_CT=mixture;QY=50000 amol;CN=UPS1;CV=Standards Research Group_1","log_fold_change_genotypeCT.mixture.QY.125.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_pvalue_genotypeCT.mixture.QY.125.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_qvalue_genotypeCT.mixture.QY.125.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","log_fold_change_genotypeCT.mixture.QY.25000.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_pvalue_genotypeCT.mixture.QY.25000.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_qvalue_genotypeCT.mixture.QY.25000.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","log_fold_change_genotypeCT.mixture.QY.2500.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_pvalue_genotypeCT.mixture.QY.2500.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_qvalue_genotypeCT.mixture.QY.2500.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","log_fold_change_genotypeCT.mixture.QY.250.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_pvalue_genotypeCT.mixture.QY.250.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_qvalue_genotypeCT.mixture.QY.250.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","log_fold_change_genotypeCT.mixture.QY.50000.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_pvalue_genotypeCT.mixture.QY.50000.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_qvalue_genotypeCT.mixture.QY.50000.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","log_fold_change_genotypeCT.mixture.QY.5000.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_pvalue_genotypeCT.mixture.QY.5000.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_qvalue_genotypeCT.mixture.QY.5000.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","log_fold_change_genotypeCT.mixture.QY.500.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_pvalue_genotypeCT.mixture.QY.500.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_qvalue_genotypeCT.mixture.QY.500.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","log_fold_change_genotypeCT.mixture.QY.50.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_pvalue_genotypeCT.mixture.QY.50.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group.","differential_abundance_qvalue_genotypeCT.mixture.QY.50.amol.CN.UPS1.CV.Standards.Research.Group.genotypeCT.mixture.QY.12500.amol.CN.UPS1.CV.Standards.Research.Group."
"P54838",6,7,8,10,8,11,5,7,7,6,5,8,5,10,13,5,6,6,9,9,7,8,7,8,4,9,6,19.9234168229025,19.8421579654305,19.8580446717646,19.8152428950738,19.9752180854398,NA,19.9858737344015,19.7721845902848,20.1121480112086,-0.0138825815184762,0.601922256068056,1,0.00421941426951755,0.874281012154617,1,0.00736301261427369,0.781953250284442,1,-0.0144427025646671,0.588360926287441,1,-0.0138244311830592,0.606279040662236,0.871574799968301,0.00949466228546436,0.722914296379479,1,0.00176934859238142,0.946969775398167,1,-0.0278519310714848,0.309225284779878,0.558720937087184
"P32454",11,13,13,9,9,10,9,7,10,10,12,11,13,12,10,7,8,5,10,9,9,9,8,12,9,9,9,19.9133793250249,19.7038596690164,19.8677412183136,19.816482426813,NA,19.8901988683472,19.9238126558551,19.7882447965548,19.8024568279573,-0.010618252041574,0.776804071320232,1,-0.0358111358847806,0.333834877954469,0.901901855322808,0.0781191100193694,0.0356962285727169,0.272671191366384,0.0577026677074511,0.119305903456507,0.494618742547832,-0.222866068539994,1.06566259224433e-08,1.86286018528865e-07,0.113906979867766,0.00216772682808455,0.0293451975085476,0.033708160403836,0.360759120026246,0.826165923724228,-0.103655104174403,0.00602099849323205,0.022622831158671
"P25605",5,5,4,6,3,6,3,3,2,3,5,4,4,3,5,4,7,5,5,4,4,5,3,4,4,5,3,19.7579712199421,19.6073783035054,NA,19.7305630091546,19.7038559798288,19.8705907186105,19.8026664096524,19.642441815246,19.8847246304075,0.0196477426471703,0.654801541475843,1,-0.0763719743714598,0.0922978221381304,0.541877536423862,0.0949763863579293,0.0321300095623786,0.25396677123654,0.0338707963793528,0.438238715641429,0.971699670730872,-0.0423569426542619,0.34054057584696,0.603635712277178,0.0847998154605229,0.057852951586612,0.326545570082582,0.0464193704970135,0.288925091017635,0.740833566711884,-0.0354732636229108,0.426562130163773,0.697728220195023
"P05150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,19.0875229522211,18.910148865499,19.1246346153437,19.1272979624788,19.0292035299182,NA,19.1295518518981,18.9580283648188,19.1403053485122,4.01843546753811e-20,0.999999999782369,1,-2.98174826021359e-20,0.999999999838514,1,1.98651832252427e-19,0.999999998924141,1,1.31186645761925e-19,0.999999999289519,1,3.03747691976012e-21,0.99999999998355,1,1.00325365557625e-19,0.999999999456658,1,9.10549582613772e-20,0.999999999506864,1,-5.72653383753118e-20,0.999999999689862,1
"Q06494",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6644097877093,17.4503908911561,17.7360050407799,17.5460396874787,NA,17.7726432194446,17.774789378151,17.4866470594154,16.6964858306418,0.0807642960844275,0.670125667686897,1,0.0331125294258396,0.861117495334779,1,0.12473176112518,0.511842165390132,1,0.21156381475207,0.270256181923249,0.768006491667967,-0.934214733611589,0.000166238655544884,0.0012698398142042,0.0790082907875048,0.676860197509682,1,0.180462386405218,0.345181900245417,0.802748605221901,0.075195110930015,0.691579174671243,0.974942070415661
"P06101",3,3,2,3,NA,NA,2,2,4,4,4,2,1,3,3,2,2,2,2,2,2,NA,4,3,4,2,2,19.9917603697293,19.876347984925,19.8944807926101,NA,19.9192949220995,19.8998597640381,20.0786109242884,19.7887359648051,20.0468959333672,0.00570779903466863,0.916585905677487,1,-0.0709330737757692,0.19170991532347,0.789393768978993,0.0681021847348153,0.210101236765948,0.709726625748205,-0.0255570668874208,0.635703509501802,1,-0.179429038442167,0.00215609944997008,0.0110106426967573,-0.0155966606173002,0.775070105847195,1,0.0500404248302155,0.355964458109095,0.819355530174387,-0.199168347207491,0.000746994317333672,0.00387746183217132
"Q03161",5,4,5,6,7,7,5,4,4,5,5,4,4,4,5,5,6,5,5,5,4,5,6,4,9,6,7,20.0564531768542,19.801595171586,19.9959698456745,19.916133194829,NA,19.9593985911674,20.1058313362711,19.8390703211653,19.932035025417,0.10543570607702,0.02005229426784,0.113841189609193,-0.0166251056324335,0.719300916707757,1,0.109163153283932,0.0161958358400216,0.169218560673329,0.101380894970027,0.0263914060120146,0.179541534839312,-0.189076950186139,0.000104058078534326,0.000859898121706388,0.0623716577076758,0.166464570533496,0.58327757864572,0.0785562099545284,0.0842019431737863,0.369667067592233,0.0153594716095065,0.746771875481091,1
"P14904",4,4,4,5,5,6,3,5,5,3,5,6,3,6,6,6,5,9,4,6,5,5,5,6,8,7,6,NA,19.9635052071884,19.9730485259218,20.0316570868797,20.1106433407962,20.1441565221151,20.1200138616785,20.0397758352915,20.1759873509964,-0.0212968806641607,0.60774460905023,1,0.0471538522237666,0.258036086209687,0.834563001354975,0.0914178671520083,0.0283839816814843,0.234554903167902,-0.047228030408723,0.251403286343511,0.742608849875569,-0.0547201458259263,0.184070421621805,0.388118228516401,0.121552391133301,0.00412064967923243,0.051197661083066,0.0335255251360915,0.417401530806946,0.894431851729171,-0.0707683241024378,0.0990229297902801,0.229181935442452
"Q2KIS7",1,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6882952411336,18.0858540920501,NA,16.9028888723437,19.2582045208777,16.9892801632671,17.506379755262,17.1223151531372,20.6256016496252,-0.841449286784054,0.00901879921011208,0.0622297145497734,0.670876077566929,0.00465074106915454,0.0682608769827521,-0.639464569676598,0.0246680910262502,0.222137198775723,-0.423566161253664,0.210639905459316,0.675552268223091,1.60291453759447,9.82816134291556e-09,1.75172522759024e-07,-0.814815846502803,0.000754246105695205,0.0124382039611918,-0.217503902666219,0.517827181243978,0.97989834389473,-1.07428363878149,0.000293142654095521,0.00175494735585185
"P32861",3,5,3,6,5,6,3,4,5,3,6,6,6,4,8,7,4,5,5,3,4,7,6,4,7,7,8,19.9613449397488,19.9729606700828,19.8510841824925,19.9382749810567,20.097160277088,19.9024989568992,20.0282119935611,NA,20.2898012814283,-4.3375312269125e-20,0.999999999690146,1,-8.03127040582034e-20,0.999999999426282,1,6.62449638572828e-20,0.999999999526776,1,-2.83536989221466e-20,0.999999999797454,1,1.80549232433791e-20,0.999999999871024,1,-2.31224585815916e-20,0.999999999834824,1,2.58950166940372e-20,0.999999999815018,1,-1.29674051433271e-19,0.999999999089778,1
"P40483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,17.88765427568,17.0828621532298,17.734134829739,17.5774908561421,NA,17.6629115399554,17.5589391777602,17.4958119312309,17.7800171285017,3.17684739235304e-19,0.999999998581004,1,1.06405018397715e-19,0.999999999524723,1,1.80738262340484e-19,0.9999999991927,1,2.45511161858023e-19,0.999999998903381,1,1.72481884998975e-19,0.999999999229579,1,2.30991023736974e-19,0.999999998968237,1,1.80806435734588e-19,0.999999999192396,1,2.6087710359333e-19,0.999999998888974,1
"P15274",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1427163954038,11.3986501696787,12.2178070457857,12.6578973032327,NA,12.8977766414212,12.6806353115939,12.3057923395022,12.0286825655257,1.17368991346486,0.00139999835303656,0.0140337904737611,0.428929718744593,0.168875293511522,0.742398633311522,0.940913327190053,0.00344107850644477,0.0521323393726382,0.529056666140567,0.0787206315517147,0.389684343804273,0.22344408408366,0.449750039611322,0.722301742061293,0.678782653443005,0.0270173231492061,0.209441983729315,0.773714736927482,0.0143310657518691,0.105720976858051,0.935358057584819,0.00799288090413063,0.0286541578077595
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2742366601984,15.9609903764326,NA,17.9686921636566,NA,NA,17.9772745757825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P99999ups",2,3,2,NA,NA,NA,3,3,4,NA,NA,NA,NA,NA,NA,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6491005565087,18.3665388528717,17.3443434476565,16.0549536866852,19.1696737719545,NA,NA,17.2302910222063,20.1516483977764,-0.949441987521949,0.000417336272623231,0.00505879238571673,0.821056365896639,2.27182994710702e-06,6.4605164120856e-05,-1.85607001200246,7.07837379378325e-15,2.29794349233892e-13,-1.0473790431135,0.000228452944722905,0.00402256361492487,1.65824456448152,3.74765950644401e-14,9.73320711816458e-13,-0.835791414096,2.11845816558733e-06,4.68644281997002e-05,NA,NA,NA,-0.838515517456784,4.75112206217441e-05,0.000377567045294922
"P05756",5,5,5,5,5,4,5,5,5,5,5,4,5,5,6,5,5,5,5,5,5,5,6,5,5,4,5,21.2042950429964,NA,20.9333957659455,21.1143052705528,21.3474955499425,21.3950722578475,21.2435952362084,NA,21.5402549024386,-0.0601703805414126,0.253358462521649,0.656828152837917,-0.00115188113110464,0.982560999868177,1,-0.00356926309178562,0.94583523582553,1,-0.114341823963186,0.0310365268204692,0.197665255920435,-0.0224735598254258,0.669464860430542,0.930494737203919,0.0435585714148024,0.40767522678791,0.840366887946896,-0.0629459155400451,0.232296653711682,0.66993966478877,-0.0518989462808344,0.338952219985101,0.599171443989412
"Q04951",2,3,1,3,2,2,4,3,2,3,2,4,1,3,4,3,3,4,2,3,3,3,3,3,2,2,3,NA,19.4538071764129,19.5746729360234,19.569302516694,19.4682086465928,19.5946881027687,19.6834631944039,19.5627437783926,NA,-0.0290140604670801,0.604264953766377,1,-0.118012068809478,0.0366951542922072,0.30919065190656,0.149190769886665,0.00892421400557687,0.115887293300991,0.029466878013268,0.603012707061076,1,-0.17685961302504,0.00234965869559821,0.011865776412771,0.0951505044917625,0.0957593685350668,0.444803212214715,0.069937971096835,0.209427264544975,0.635927371326644,-0.140253512883642,0.013927006077283,0.0458111774996342
"Q12458",2,2,5,4,3,2,3,5,5,4,3,2,4,3,4,NA,3,NA,2,5,4,4,4,5,3,4,1,20.5551708874174,NA,20.5220406216892,20.4713951658675,20.5110527554285,20.6544269267186,20.5161308274961,20.4793690635928,20.5633433896314,-0.0670035071565702,0.279014066707725,0.69136911004649,-0.0966927780591021,0.122220187049883,0.611100935249417,-0.00259461357412533,0.966858468046581,1,-0.059019176328037,0.345544262530463,0.871625695933584,-0.193247455008695,0.00262952784184451,0.0130776942529594,-0.000932349510942351,0.987958108279802,1,-0.0923526158933141,0.136404159681728,0.50515416365385,-0.0485144832476067,0.442364957821946,0.715754472295689
"P40991",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,16.4048087071619,15.4920842377082,NA,15.6176222362877,15.8459483842685,16.9591221625581,16.219987115295,15.5567803270977,16.1578659874864,0.77513244502541,2.21882897616706e-08,6.21965497381828e-07,0.19974499213163,0.0309032586742123,0.275705543073854,0.156673056075612,0.0838963669869936,0.458037315505473,0.425577372778658,7.67902141820977e-05,0.00156721846217099,0.347769506836403,0.000802985582183284,0.0049318506365176,0.112828306064183,0.205444210867779,0.627120670579087,0.584078728344657,1.22229240193487e-06,2.55828642265439e-05,1.12957995723635,3.51198022582757e-11,8.08655959690554e-10
"P38629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,16.962934172676,16.1541543701903,16.6855596239289,15.5031557986491,16.4724622688259,17.4666867534397,16.5791578337777,16.4713396478111,NA,0.518538386040535,0.0686214755029857,0.289681974911724,0.089491032930312,0.747031579526896,1,-0.427069256357517,0.135643579048556,0.576168286706248,0.34660539447221,0.231399100357614,0.706790449391624,0.0122116041830073,0.964608458332619,1,0.284222323835992,0.305869619688739,0.765305092730562,0.195721193597218,0.501119563256763,0.974338733837758,0.807557162357193,0.00677870262444131,0.0249478481833947
"Q12091",NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,4,NA,2,18.7446050816999,19.1148035623311,NA,18.8344091162577,18.5790104154486,19.6358163908161,18.7630490136478,18.9800238197098,18.9803181325957,-0.40805212698631,0.00426898770588893,0.0341900176087711,-0.25943808245951,0.0798736662999003,0.499978636864333,-0.200495153268997,0.131415384544201,0.576168286706248,-0.214790259070594,0.107352021660679,0.467971434229561,-0.370450509062098,0.00832565298343232,0.0350371229719443,-0.0687974570726958,0.597201823804298,0.998505466697002,-0.360165367493621,0.012515514371907,0.0962731874762081,0.148333100788647,0.280619950523243,0.51744705455826
"P32340",NA,4,NA,4,3,2,NA,NA,NA,NA,2,NA,4,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,19.6082853986467,19.475829770696,19.4300472791554,19.546062130377,19.4746320479959,NA,19.5954985378492,19.5567422726208,19.4964270043742,0.00981173241186381,0.872212448891492,1,-0.155503099924187,0.0149339420267181,0.167776385732265,0.0981118570938928,0.106830277465594,0.519297979765908,-0.0822619171271987,0.184974676980851,0.632970201218054,-0.16131809628065,0.0235848614464837,0.0799949218464688,0.118232556605332,0.0546053292981057,0.324133657675402,0.00944239869616178,0.877970237146545,1,-0.205906200810444,0.00149258584505177,0.00716760475324326
"P00724",2,2,NA,2,NA,NA,NA,NA,1,NA,NA,2,NA,2,2,2,2,2,NA,NA,NA,NA,1,NA,3,NA,3,19.2697733232902,19.0044042659768,19.0634415313962,19.0438396588893,NA,19.2763577512448,19.183781135741,18.8988216657801,19.2362381394714,1.10094770588707e-19,0.999999999182281,1,-6.62087090993041e-20,0.999999999508241,1,7.3833942241557e-20,0.999999999451605,1,1.01844933829909e-20,0.999999999924356,1,-6.13512237045401e-20,0.99999999954432,1,-4.71990664368877e-20,0.999999999649433,1,5.38928298264827e-20,0.999999999599716,1,2.04049496712858e-20,0.999999999848444,1
"P32179",NA,NA,NA,2,NA,1,NA,NA,NA,NA,1,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,19.0165204815807,18.9422851620421,18.9888310214943,19.0334576243195,19.1220654271189,19.1546871455015,19.0035488416216,NA,18.9700013284171,-0.0367044280979453,0.674933880138308,1,0.0210061711405576,0.810082125617692,1,0.078443405658508,0.373250477332506,0.890510981352356,-0.00244460487033445,0.977674608693955,1,-0.181021271599478,0.0484462256400255,0.142516566688619,0.0741445792606692,0.399588105070297,0.830598365942452,-0.0437349906928278,0.617549747818905,1,-0.0338362994504089,0.699018471144604,0.983884932739583
"P50861",3,4,5,6,4,4,4,4,5,3,4,4,5,5,4,5,4,4,3,4,3,6,5,5,4,4,5,21.0848804369937,20.9982129895111,NA,20.9185635115919,21.0163174650272,21.3409858697656,21.1430847351794,20.8268964629756,21.2250004541545,0.000224638381937533,0.979002045942316,1,-0.00158138375708431,0.853022155674435,1,-0.000777882137580645,0.927387898352895,1,0.000389462612783601,0.963603916380649,1,-0.00177067507075364,0.835859225405796,1,-0.000990136173153216,0.907646205112161,1,-3.11659491759951e-05,0.997086170369061,1,0.00043528911491067,0.959379552965809,1
"P39078",1,NA,NA,NA,NA,1,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,18.818588547166,18.6897668070952,18.9128292451066,NA,18.9633292817998,19.0721057738502,18.8564747870387,18.7790508866849,18.738647629321,8.05664150139165e-20,0.999999999432735,1,8.227820564962e-20,0.999999999420682,1,9.31671619211942e-20,0.999999999344013,1,7.6680772396985e-20,0.999999999460093,1,-1.78155917139117e-20,0.999999999874561,1,8.42108066377803e-20,0.999999999407075,1,7.28993869110596e-20,0.999999999486718,1,1.14414238056713e-19,0.999999999194413,1
"Q07688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,18.5601906210765,NA,18.0009073148698,17.3167388828118,18.1552136955346,19.2066782974894,18.4186852794883,18.1564738941963,18.2348595587748,4.30163767697076e-20,0.999999999925934,1,-1.92968533008789e-19,0.999999999667744,1,-4.99636221741234e-19,0.999999999139718,1,-1.2567011885958e-19,0.999999999783619,1,-2.89436003506097e-19,0.999999999501644,1,2.6223062024584e-20,0.999999999954849,1,9.90800481183412e-20,0.999999999829402,1,5.52984530073934e-19,0.999999999047862,1
"P53163",1,2,2,3,NA,1,2,2,1,2,1,2,1,2,1,NA,NA,NA,1,2,NA,2,2,2,2,1,1,NA,19.6009476879862,19.7153551020421,19.8150363761565,19.8422044364769,19.7985561073988,19.9251181351223,19.5729872997161,19.6618842650548,-0.000930169395203541,0.991626292823517,1,0.0776863940379003,0.407054841949836,0.981325014300661,0.171824673739165,0.0675909913403458,0.401570007374995,0.0468141108658173,0.599604715467426,1,-0.197495999411142,0.0357744658384615,0.112034452730875,0.0178157307716376,0.840757904046589,1,0.135727418743322,0.140289068311557,0.51325268894472,-0.0460344162046312,0.604561610184013,0.889993976959416
"P23180",3,3,4,NA,2,5,4,3,3,3,3,2,5,4,6,3,8,NA,5,3,3,4,5,5,5,6,5,NA,18.7014305299043,18.6389601770116,18.7197629250359,18.7787561184266,18.8153396401343,18.8487983114689,18.6189694441663,18.939573442401,9.81655668479489e-19,0.999999999145373,1,-4.49366466017652e-18,0.999999996018577,1,5.4504906799322e-18,0.999999995170821,1,-4.28712784033247e-19,0.999999999620157,1,-5.41212871429309e-18,0.99999999520481,1,-2.00383750296081e-19,0.999999999822458,1,8.02940961682197e-18,0.999999992885878,1,1.308879592741e-18,0.999999998840322,1
"P25332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6859865626141,21.2264781591168,NA,NA,20.6921666123625,21.3398164212888,NA,NA,NA,0.323195976608012,0.0210770710816191,0.220461318210039,-0.0644257997423801,0.578182046250591,1,NA,NA,NA,0.227698267638212,0.130171800807772,0.294677821441695,-0.042990059924951,0.709246659243638,1,NA,NA,NA,NA,NA,NA
"P32528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,8,5,NA,18.1056507873098,NA,18.3044552674305,18.5416367355256,18.6998978043779,18.0958697655017,18.4402286017188,18.663708551307,18.5299519731287,-0.213276823442376,0.125619743688574,0.419016603095169,0.0133177528934177,0.921014728777207,1,0.0489210566388131,0.713615113283876,1,-0.147379144592088,0.271580200790166,0.769334448926086,-0.17207923722124,0.200270123580419,0.408884406998457,0.130835830340476,0.329456973275932,0.777846774121175,-0.113544984228757,0.395769191121192,0.877320867017421,-0.0655121754171641,0.671655323896107,0.960424332577555
"P02144ups",3,3,3,NA,NA,NA,4,4,5,NA,NA,NA,NA,NA,NA,8,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9548477397625,18.1433947282545,17.0830596879028,16.6681655373889,18.8512140372185,17.4682031787708,16.1282989606146,NA,20.1768805256099,-1.08600960589223,7.58932053314055e-05,0.00109800330939146,0.673210013321791,1.90304484458984e-05,0.000455729160151779,-1.49379034851629,7.51410612015461e-14,2.35528360800708e-12,-0.781501343592719,0.000865819687561648,0.0129584346571727,1.81221626494459,2.37148007265985e-22,8.98198077519917e-21,-0.981910748071254,3.60838340562656e-09,1.16885848175117e-07,-1.67877051483829,3.41569070483464e-10,9.31552010409446e-09,-0.880274192186562,0.00134147365808144,0.00647657712342544
